"47","#2 Amorsolo Street Legaspi Village Makati, Makati","9:00","2400","4"
"47","#2 Amorsolo Street Legaspi Village Makati, Makati","9:00","2400","5"
"48","2444 Aurora corner Facundo Street Pasay City, Pasay","1300","1600","1"
"48","2444 Aurora corner Facundo Street Pasay City, Pasay","1300","1600","6"
"48","2444 Aurora corner Facundo Street Pasay City, Pasay","9:30","24001","2"
"48","2444 Aurora corner Facundo Street Pasay City, Pasay","9:30","24001","5"
"48","2444 Aurora corner Facundo Street Pasay City, Pasay","9:30","23303","3"
"48","2444 Aurora corner Facundo Street Pasay City, Pasay","1500","1700","4"
"48","1838 Dian Street Balanian Makati City, Makati","1300","1600","1"
"48","1838 Dian Street Balanian Makati City, Makati","1300","1600","2"
"48","1838 Dian Street Balanian Makati City, Makati","1300","1600","3"
"48","1838 Dian Street Balanian Makati City, Makati","1300","1600","4"
"48","1838 Dian Street Balanian Makati City, Makati","1300","1600","5"
"48","1838 Dian Street Balanian Makati City, Makati","1300","1600","6"
"49","Blk 4 Lot 52 Congressional Rd, General Mariano Alvarez, Cavite","9:00","1700","1"
"49","Blk 4 Lot 52 Congressional Rd, General Mariano Alvarez, Cavite","9:00","1700","2"
"49","Blk 4 Lot 52 Congressional Rd, General Mariano Alvarez, Cavite","9:00","1700","3"
"49","Blk 4 Lot 52 Congressional Rd, General Mariano Alvarez, Cavite","9:00","1700","4"
"49","Blk 4 Lot 52 Congressional Rd, General Mariano Alvarez, Cavite","9:00","1700","5"
"49","Blk 4 Lot 52 Congressional Rd, General Mariano Alvarez, Cavite","9:00","1700","6"
"50","Suite 309 Ma. Cristina Bldg., Fuente Osmena, Cebu City","9:00","24001","1"
"50","Suite 309 Ma. Cristina Bldg., Fuente Osmena, Cebu City","9:00","24001","2"
"50","Suite 309 Ma. Cristina Bldg., Fuente Osmena, Cebu City","9:00","24001","3"
"50","Suite 309 Ma. Cristina Bldg., Fuente Osmena, Cebu City","9:00","24001","4"
"50","Suite 309 Ma. Cristina Bldg., Fuente Osmena, Cebu City","9:00","24001","5"
"50","Suite 309 Ma. Cristina Bldg., Fuente Osmena, Cebu City","9:00","24001","6"
"51","Chavez Subd., Sta. Rosa I, Noveleta, Cavite","9:00","24002","1"
"51","Chavez Subd., Sta. Rosa I, Noveleta, Cavite","9:00","24002","2"
"51","Chavez Subd., Sta. Rosa I, Noveleta, Cavite","9:00","24002","3"
"51","Chavez Subd., Sta. Rosa I, Noveleta, Cavite","9:00","24002","4"
"51","Chavez Subd., Sta. Rosa I, Noveleta, Cavite","9:00","24002","5"
"51","Chavez Subd., Sta. Rosa I, Noveleta, Cavite","9:00","24002","6"
"52","Santusan Street Brgy. Manggahan, Gen. Trias, Cavite, Cavite","8:00","10:00","3"
"52","Congressional Ave., Pasong Lawin, Dasmariñas, Cavite","8:00","10:00","2"
"52","Congressional Ave., Pasong Lawin, Dasmariñas, Cavite","8:00","10:00","4"
"52","Congressional Ave., Pasong Lawin, Dasmariñas, Cavite","1500","1700","3"
"52","Congressional Ave., Pasong Lawin, Dasmariñas, Cavite","1500","1700","5"
"52","Congressional Ave., Pasong Lawin, Dasmariñas, Cavite","10:00","2400","6"
"53","Brgy. De Ocampo, Trece Martires, Cavite, Cavite","1600","1900","1"
"53","Brgy. De Ocampo, Trece Martires, Cavite, Cavite","1300","1700","2"
"53","Brgy. De Ocampo, Trece Martires, Cavite, Cavite","1300","1700","4"
"53","Brgy. De Ocampo, Trece Martires, Cavite, Cavite","1300","1700","6"
"53","Brgy. De Ocampo, Trece Martires, Cavite, Cavite","11:00","13003","3"
"53","Brgy. De Ocampo, Trece Martires, Cavite, Cavite","11:00","13003","5"
"54","120 F. Ramos St., Cebu City, Cebu City","9:00","24001","1"
"54","120 F. Ramos St., Cebu City, Cebu City","9:00","24001","2"
"54","120 F. Ramos St., Cebu City, Cebu City","9:00","24001","3"
"54","120 F. Ramos St., Cebu City, Cebu City","9:00","24001","4"
"54","120 F. Ramos St., Cebu City, Cebu City","9:00","24001","5"
"54","120 F. Ramos St., Cebu City, Cebu City","9:00","24001","6"
"55","2nd flloor Zapote Centre Zapote IV, Cavite","1500","1700","2"
"55","2nd flloor Zapote Centre Zapote IV, Cavite","1500","1700","4"
"55","2nd flloor Zapote Centre Zapote IV, Cavite","1500","1700","6"
"55","Digman Bacoor Cavite, Cavite","1300","1500","3"
"55","Ground Floor, Heritage Building, E. Aguinaldo Highway, Niog 2, Bacoor, Cavite","10:00","2400","1"
"55","Ground Floor, Heritage Building, E. Aguinaldo Highway, Niog 2, Bacoor, Cavite","10:00","2400","3"
"55","Ground Floor, Heritage Building, E. Aguinaldo Highway, Niog 2, Bacoor, Cavite","10:00","2400","5"
"56","Salcedo Noveleta, Cavite, Cavite","1300","2300","1"
"56","Salcedo Noveleta, Cavite, Cavite","1:00","2300","2"
"56","Salcedo Noveleta, Cavite, Cavite","12:00","1:00","3"
"57","822 A. Arnaiz Avenue San Lorenzo Village, Makati","9:00","1800","1"
"57","822 A. Arnaiz Avenue San Lorenzo Village, Makati","9:00","1800","2"
"57","822 A. Arnaiz Avenue San Lorenzo Village, Makati","9:00","1800","3"
"57","822 A. Arnaiz Avenue San Lorenzo Village, Makati","9:00","1800","4"
"57","822 A. Arnaiz Avenue San Lorenzo Village, Makati","9:00","1800","5"
"57","822 A. Arnaiz Avenue San Lorenzo Village, Makati","9:00","1800","6"
"58","2F Unit 1 24 C Bucadala Imus City, Cavite","9:00","1800","1"
"58","2F Unit 1 24 C Bucadala Imus City, Cavite","9:00","1800","2"
"58","2F Unit 1 24 C Bucadala Imus City, Cavite","9:00","1800","3"
"58","2F Unit 1 24 C Bucadala Imus City, Cavite","9:00","1800","4"
"58","2F Unit 1 24 C Bucadala Imus City, Cavite","9:00","1800","5"
"58","2F Unit 1 24 C Bucadala Imus City, Cavite","9:00","1800","6"
"59","Rm 509 Mati Bldg., The Medical City, Ortigas Ave. Ext, Pasig","9:00","2400","1"
"59","Rm 509 Mati Bldg., The Medical City, Ortigas Ave. Ext, Pasig","9:00","2400","5"
"60","622 Gen. Tirona Highway Binakayan, Kawit, Cavite, Cavite","8:30","1730","1"
"60","622 Gen. Tirona Highway Binakayan, Kawit, Cavite, Cavite","8:30","1730","2"
"60","622 Gen. Tirona Highway Binakayan, Kawit, Cavite, Cavite","8:30","1730","3"
"60","622 Gen. Tirona Highway Binakayan, Kawit, Cavite, Cavite","8:30","1730","4"
"60","622 Gen. Tirona Highway Binakayan, Kawit, Cavite, Cavite","8:30","1730","5"
"60","622 Gen. Tirona Highway Binakayan, Kawit, Cavite, Cavite","8:30","1730","6"
"61","No 1 Daisy St. Dona Manuela Subdivision Pamplona 3, Las Pinas City, Las Pinas","1300","1800","1"
"61","No 1 Daisy St. Dona Manuela Subdivision Pamplona 3, Las Pinas City, Las Pinas","1300","1800","2"
"61","No 1 Daisy St. Dona Manuela Subdivision Pamplona 3, Las Pinas City, Las Pinas","1300","1800","3"
"61","No 1 Daisy St. Dona Manuela Subdivision Pamplona 3, Las Pinas City, Las Pinas","1300","1800","4"
"61","No 1 Daisy St. Dona Manuela Subdivision Pamplona 3, Las Pinas City, Las Pinas","1300","1800","5"
"61","No 1 Daisy St. Dona Manuela Subdivision Pamplona 3, Las Pinas City, Las Pinas","1300","1800","6"
"62","3rd Floor Dusit Thani Hotel,, Ayala Centre, Makati","9:00","1800","1"
"62","3rd Floor Dusit Thani Hotel,, Ayala Centre, Makati","9:00","1800","2"
"62","3rd Floor Dusit Thani Hotel,, Ayala Centre, Makati","9:00","1800","3"
"62","3rd Floor Dusit Thani Hotel,, Ayala Centre, Makati","9:00","1800","4"
"62","3rd Floor Dusit Thani Hotel,, Ayala Centre, Makati","9:00","1800","5"
"62","3rd Floor Dusit Thani Hotel,, Ayala Centre, Makati","9:00","1800","6"
"63","Unit C BCLR Building A. Soriano Highway barangay Daang Amaya III, Tanza, Cavite","9:00","1900","2"
"63","Unit C BCLR Building A. Soriano Highway barangay Daang Amaya III, Tanza, Cavite","9:00","1900","3"
"63","Unit C BCLR Building A. Soriano Highway barangay Daang Amaya III, Tanza, Cavite","9:00","1900","4"
"63","Unit C BCLR Building A. Soriano Highway barangay Daang Amaya III, Tanza, Cavite","9:00","1900","5"
"63","Unit C BCLR Building A. Soriano Highway barangay Daang Amaya III, Tanza, Cavite","9:00","1900","6"
"63","#366 Real Street Alabang - Zapote Road Talon 1, Las Pinas","9:00","1800","1"
"63","#366 Real Street Alabang - Zapote Road Talon 1, Las Pinas","9:00","1800","2"
"63","#366 Real Street Alabang - Zapote Road Talon 1, Las Pinas","9:00","1800","3"
"63","#366 Real Street Alabang - Zapote Road Talon 1, Las Pinas","9:00","1800","4"
"63","#366 Real Street Alabang - Zapote Road Talon 1, Las Pinas","9:00","1800","5"
"63","#366 Real Street Alabang - Zapote Road Talon 1, Las Pinas","9:00","1800","6"
"64","2960 2nd Floor LPR Merchandise Trece-Tanza Rd. Brgy. San Agustin, Trece Martires City, Cavite, Cavite","8:00","1900","1"
"64","2960 2nd Floor LPR Merchandise Trece-Tanza Rd. Brgy. San Agustin, Trece Martires City, Cavite, Cavite","8:00","1900","2"
"64","2960 2nd Floor LPR Merchandise Trece-Tanza Rd. Brgy. San Agustin, Trece Martires City, Cavite, Cavite","8:00","1900","3"
"64","2960 2nd Floor LPR Merchandise Trece-Tanza Rd. Brgy. San Agustin, Trece Martires City, Cavite, Cavite","8:00","1900","4"
"64","2960 2nd Floor LPR Merchandise Trece-Tanza Rd. Brgy. San Agustin, Trece Martires City, Cavite, Cavite","8:00","1900","5"
"64","2960 2nd Floor LPR Merchandise Trece-Tanza Rd. Brgy. San Agustin, Trece Martires City, Cavite, Cavite","8:00","1900","6"
"65","#28 Prinza St. Manggahan Gen. Trias, Cavite","1700","1800","1"
"65","#28 Prinza St. Manggahan Gen. Trias, Cavite","1700","1800","2"
"65","#28 Prinza St. Manggahan Gen. Trias, Cavite","1700","1800","3"
"65","#28 Prinza St. Manggahan Gen. Trias, Cavite","1700","1800","4"
"65","#28 Prinza St. Manggahan Gen. Trias, Cavite","1700","1800","5"
"65","#28 Prinza St. Manggahan Gen. Trias, Cavite","1700","1800","6"
"66","2nd Floor, Unit 202 Missouri Square Building, 101 Missouri corner Connecticut St., Greenhills, San Juan","8:30","24002","2"
"66","2nd Floor, Unit 202 Missouri Square Building, 101 Missouri corner Connecticut St., Greenhills, San Juan","8:30","24002","3"
"66","2nd Floor, Unit 202 Missouri Square Building, 101 Missouri corner Connecticut St., Greenhills, San Juan","8:30","24002","4"
"66","2nd Floor, Unit 202 Missouri Square Building, 101 Missouri corner Connecticut St., Greenhills, San Juan","8:30","24002","5"
"66","2nd Floor, Unit 202 Missouri Square Building, 101 Missouri corner Connecticut St., Greenhills, San Juan","10:00","1400","6"
"69","#2 Amorsolo Street Legaspi Village Makati, Makati","6:00","2000","1"
